"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 10, 2021","14.8810","14.3240","15.6530","14.1580","8.82M","4.19%"
"Feb 09, 2021","14.2820","14.1480","14.5640","13.6600","6.89M","1.36%"
"Feb 08, 2021","14.0910","13.1800","14.4320","12.8880","7.74M","6.92%"
"Feb 07, 2021","13.1790","13.7680","13.7750","12.3350","9.47M","-4.27%"
"Feb 06, 2021","13.7670","15.0030","15.0030","13.4880","10.85M","-8.02%"
"Feb 05, 2021","14.9670","15.3780","15.6620","14.8850","7.53M","-2.84%"
"Feb 04, 2021","15.4040","14.2220","16.3890","14.2220","12.95M","8.44%"
"Feb 03, 2021","14.2050","12.6710","14.6620","12.6710","9.27M","12.36%"
"Feb 02, 2021","12.6420","13.0380","13.5970","12.2120","11.13M","-3.08%"
"Feb 01, 2021","13.0440","10.1300","13.0440","9.8700","13.46M","28.84%"
"Jan 31, 2021","10.1240","10.3920","10.6960","9.8500","18.00M","-2.36%"
"Jan 30, 2021","10.3690","8.9700","10.3690","8.6700","12.45M","15.38%"
"Jan 29, 2021","8.9870","8.2640","8.9870","7.9890","11.71M","9.05%"
"Jan 28, 2021","8.2410","7.0610","8.4100","7.0610","13.09M","15.99%"
"Jan 27, 2021","7.1050","8.1560","8.1560","7.1050","12.31M","-12.90%"
"Jan 26, 2021","8.1570","7.6010","8.1570","7.0850","17.93M","7.29%"
"Jan 25, 2021","7.6030","8.2980","9.1410","7.6030","17.36M","-8.69%"
"Jan 24, 2021","8.3270","7.0760","8.4050","7.0760","10.42M","17.83%"
"Jan 23, 2021","7.0670","6.7270","7.3500","6.7270","6.63M","4.85%"
"Jan 22, 2021","6.7400","5.6030","6.9770","5.6030","10.06M","19.86%"
"Jan 21, 2021","5.6230","7.3000","7.3000","5.5760","13.13M","-22.91%"
"Jan 20, 2021","7.2940","6.5260","7.2940","6.2520","10.45M","11.21%"
"Jan 19, 2021","6.5590","7.4930","7.5290","6.5590","9.70M","-12.28%"
"Jan 18, 2021","7.4770","7.0850","7.5960","6.9260","10.18M","5.97%"
"Jan 17, 2021","7.0560","7.1410","7.5770","6.8290","11.75M","-1.09%"
"Jan 16, 2021","7.1340","6.4310","7.3000","6.1740","14.65M","11.42%"
"Jan 15, 2021","6.4030","5.6990","6.5920","5.5850","19.94M","12.59%"
"Jan 14, 2021","5.6870","5.1230","5.6870","5.1230","13.41M","10.99%"
"Jan 13, 2021","5.1240","4.2700","5.1240","4.2400","13.95M","19.80%"
"Jan 12, 2021","4.2770","3.8830","4.4090","3.8080","13.91M","10.23%"
"Jan 11, 2021","3.8800","4.3910","4.3910","3.2380","16.78M","-11.66%"
"Jan 10, 2021","4.3920","4.6780","4.7950","4.1150","9.92M","-5.79%"
"Jan 09, 2021","4.6620","4.2940","4.8770","4.2260","15.19M","8.62%"
"Jan 08, 2021","4.2920","3.9630","4.3180","3.6400","17.55M","8.66%"
"Jan 07, 2021","3.9500","3.8970","4.1600","3.7630","14.63M","1.75%"
"Jan 06, 2021","3.8820","3.8750","4.0240","3.6030","12.53M","0.75%"
"Jan 05, 2021","3.8530","3.5690","3.9560","3.2570","19.03M","7.81%"
"Jan 04, 2021","3.5740","3.4600","4.0170","3.3120","21.25M","3.99%"
"Jan 03, 2021","3.4370","3.2010","3.4610","3.0200","16.07M","7.44%"
"Jan 02, 2021","3.1990","3.3350","3.3350","3.1320","14.23M","-4.02%"
"Jan 01, 2021","3.3330","2.8640","3.3330","2.8360","16.96M","16.25%"
